Year,TCEQ Registered Entity Reference Number,TCEQ Air Account Number,Organization,Site,Nearby City,County,Latitude (Decimal),Longitude (Decimal),TCEQ Contaminant Code,TCEQ Contaminant Name,CAS Number,Annual Emissions (tpy),Ozone Season Emissions (ppd) ,Emissions From SSMS (tpy),Emission Events (tpy),Is Hazardous Air Pollutant (Y/N)?,Is VOC? (Y)?
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51567,"2,4,6-TRICHLOROPHENOL",88062,0.0004,0.0021,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51600,ALDEHYDES-U,0,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51620,ACETALDEHYDE,75070,8.7138,47.7465,0,0.0009,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51640,ACROLEIN,107028,0.6924,3.7947,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51650,BENZALDEHYDE,100527,0.3069,1.6812,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51660,BUTYRALDEHYDE,123728,0.3385,1.8541,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51661,ISOBUTYRALDEHYDE,78842,0.0165,0.0903,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51670,CROTONALDEHYDE,4170303,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51680,FORMALDEHYDE,50000,4.4602,24.4406,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51721,PROPIONALDEHYDE,123386,0.6836,3.746,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51740,VALERALDEHYDE,110623,0.4093,2.2428,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51820,ACETYLENE,74862,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51901,"PINENE, ALPHA-",80568,0.7081,3.8816,0,0.0029,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51902,"PINENE, BETA-",127913,2.1064,11.5413,0,0.0009,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,51903,"CARENE,3-",13466789,0.8568,4.6957,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52001,"CYMENE, P-",99876,0.3623,1.9853,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52220,ANILINE-U,62533,0.0042,0.0233,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52420,BENZENE,71432,0.6111,3.35,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52427,"1,2,4 -TRICHLOROBENZENE",120821,0.0229,0.1252,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52430,CHLOROBENZENE,108907,0.0326,0.1792,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52440,CUMENE,98828,0.2587,1.4191,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52450,ETHYL BENZENE,100414,0.0567,0.3098,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52455,DIMETHYLBENZANTHRACENE,57976,0,0.0006,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52460,NAPHTHALENE,91203,0.594,3.2535,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52475,BIPHENYL,92524,0.5665,3.1045,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52480,STYRENE,100425,0.4723,2.588,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52485,TERPENE,68153140,42.9639,235.4188,0,0.0057,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52490,TOLUENE,108883,0.5795,3.1737,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52496,"2,4-DINITROTOLUENE",121142,0.0013,0.0074,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52510,XYLENE-U,1330207,1.3719,7.5175,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52512,META-XYLENE,108383,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52514,ORTHO-XYLENE,95476,1.2414,6.802,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52705,"DIOCTYLPHTHALATE, N-",117840,0.0002,0.0009,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52708,BUTYL BENZYL PHTHALATE BBP,85687,0.0192,0.1052,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52710,DIBUTYL PHTHALATE,84742,0.1363,0.7467,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52711,DI-N-BUTYL PHTHALATE,84742,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52715,DIETHYL PHTHALATE,84662,0.0312,0.1711,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52730,BIS 2-ETHYLHEXYL PHTHALATE,117817,0.0037,0.0198,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52775,DI-2-ETHYLHEXYLPHTHALATE DEHP,117817,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52784,METHYL FORMATE,107313,0,0,0,0,N, 
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52853,DIMETHYL CELLOSOLVE,110714,0.0385,0.2109,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,52891,VINYL ACETATE,108054,0.0156,0.0855,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53015,DICHLOROBROMOMETHANE,75274,0.0004,0.002,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53125,METHYL BROMIDE,74839,0.1221,0.669,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53200,CHLORINATED HYDROCARBONS-U,0,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53210,CARBON TETRACHLORIDE,56235,0.0246,0.1358,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53220,CHLOROFORM,67663,0.2046,1.1204,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53250,METHYLENE CHLORIDE,75092,1.1257,6.171,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53270,"1,2-DICHLOROETHANE",107062,0.046,0.2517,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53280,METHYL CHLORIDE,74873,7.9318,43.4613,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53290,"1,1,1-TRICHLOROETHANE",71556,0.0747,0.4097,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53291,"1,1,2-TRICHLOROETHANE",79005,0.0021,0.013,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53321,CHLOROPRENE,126998,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53337,"DICHLOROPROPANE 1,2",78875,0.0477,0.2614,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53471,FLUOROTRICHLOROMETHANE,75694,0.0782,0.4284,0,0,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,53575,METHYL IODIDE,74884,0.0921,0.5051,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54000,KETONES-U,0,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54020,ACETONE,67641,10.29,56.3876,0,0.0012,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54040,CYCLOHEXANONE,108941,0.0022,0.0122,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54065,METHYL ETHYL KETONE,78933,2.246,12.3047,0,0.0002,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54070,METHYL ISOBUTYL KETONE,108101,0.4193,2.2955,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,54200,ISOPHORONE,78591,0.0002,0.0014,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55025,ACETYLENE DICHLORIDE,540590,0.0375,0.2053,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55150,"1,3- BUTADIENE",106990,0.0056,0.0304,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55350,HEXACHLOROCYCLOPENTADIENE,77474,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55550,PERCHLOROETHYLENE,127184,0.1223,0.6715,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55650,TRICHLOROETHYLENE,79016,0.0354,0.1938,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,55800,VINYL CHLORIDE,75014,0.0264,0.1444,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56600,HEXANE,110543,3.5329,19.3598,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56610,"2,2,4-TRIMETHYLPENTANE",540841,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56675,ISO OCTANE,26635643,0.0475,0.2607,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56725,N BUTANE,106978,3.4601,18.9587,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56730,N-HEXANE,110543,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56750,PENTANE,109660,4.2837,23.4726,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56751,"2,2,4- TRIMETHYLPENTANE",540841,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,56775,PROPANE,74986,2.6361,14.4447,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58000,VOC WITH LEAD-U,0,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58213,ACRYLONITRILE,107131,0.0014,0.0076,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58320,BENZO-A-PYRENE,50328,0.0041,0.0226,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58560,DIBENZOFURAN,132649,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58600,TOTAL REDUCED SULFUR,0,27.606,151.266,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58650,CARBON DISULFIDE,75150,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58675,DIMETHYLDISULFIDE,624920,14.0897,77.2009,0,0.0049,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58725,METHYL MERCAPTAN,74931,19.1879,105.14,0,0.1288,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58750,SULFIDES-U,0,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,58799,DIMETHYL SULFIDE,75183,9.666,52.9627,0,0.058,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59000,VOC GAS MIXTURE-U,0,0,0,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59003,GASOLINE,8006619,0.3,1.6438,0,0,N,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59822,4-NITROPHENOL,100027,0.0001,0.0007,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59856,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN",1746016,0,0,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59861,ACETOPHENONE,98862,1.8605,10.1942,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,59866,PHENANTHRENE,85018,0.4232,2.3201,0,0,Y,Y
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70050,AMMONIA,7664417,125.6561,688.527,0,0,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70110,CHLORINE,7782505,0.5101,2.7949,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70111,PERCHLORYLFLUORIDE,7616946,0,0,0,0,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70225,CARBON  DISULFIDE,75150,0.971,5.3204,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70250,HYDROGEN FLUORIDE,7664393,0.4609,2.5252,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70300,HYDROGEN SULFIDE,7783064,67.8692,371.8873,0,0.0002,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70360,MERCURY VAPOR,7439976,0,0.0002,0,0,Y,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70400,NITROGEN OXIDES,0,660.383,3618.5372,0,0,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,70510,SULFUR DIOXIDE,7446095,1054.9747,5780.6825,0,0,N,
2022,RN100214428,OC0019C,INTERNATIONAL PAPER COMPANY,ORANGE MILL                                       ,ORANGE         ,ORANGE,30.21777222,93.74233611,90300,CARBON MONOXIDE,630080,1886.9922,10339.6836,0,0,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,10000,PART-U,0,0.0011,0,0,0,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,14142,CARBON BLACK,1333864,82.6199,454.7213,0,0.1416,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,20000,PM10 PART-U,0,0.0006,0,0,0,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,24142,PM10 CARBON BLACK,1333864,49.5714,272.8326,0,0.085,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,39999,TOTAL PM2.5 PARTICULATE,0,33.0482,181.8886,0,0.0566,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,50001,VOC-UNCLASSIFIED,0,12.613,68.8719,0,0.0124,N,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,52420,BENZENE,71432,0.2933,0.7926,0,0.0001,Y,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,55300,ETHYLENE,74851,0.2523,1.4046,0,0,N,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,58240,HYDROGEN CYANIDE GAS,74908,2.9835,16.4666,0,0.0026,Y, 
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,58650,CARBON DISULFIDE,75150,1.5472,8.6857,0,0.0032,Y,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,58775,CARBONYL SULFIDE,463581,1.0373,5.8219,0,0.0025,Y,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,59225,NO 6 FUEL OIL,0,0,0,0,0,N,Y
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,70050,AMMONIA,7664417,0.45,2.5,0,0,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,70300,HYDROGEN SULFIDE,7783064,22.7924,127.9275,0,0.0045,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,70400,NITROGEN OXIDES,0,215.1268,1131.2144,0,0.1245,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,70510,SULFUR DIOXIDE,7446095,2128.2703,11946.5467,0,0.005,N,
2022,RN100209386,OC0020R,ORION ENGINEERED CARBONS LLC,ORANGE CARBON BLACK PLANT                         ,ORANGE         ,ORANGE,30.1525,93.72055555,90300,CARBON MONOXIDE,630080,439.5557,1512.6985,0,0.3525,N,
2022,RN100234681,OC0054A,EAGLE RAILCAR SERVICES-ORANGE TEXAS LLC,EAGLE RAILCAR SERVICES ORANGE TEXAS               ,ORANGE         ,ORANGE,30.06860555,93.76898333,10000,PART-U,0,0.4422,2.4235,0,0,N,
2022,RN100234681,OC0054A,EAGLE RAILCAR SERVICES-ORANGE TEXAS LLC,EAGLE RAILCAR SERVICES ORANGE TEXAS               ,ORANGE         ,ORANGE,30.06860555,93.76898333,11160,HYDROCHLORIC ACID,7647010,0.0212,0.1163,0,0,Y,
2022,RN100234681,OC0054A,EAGLE RAILCAR SERVICES-ORANGE TEXAS LLC,EAGLE RAILCAR SERVICES ORANGE TEXAS               ,ORANGE         ,ORANGE,30.06860555,93.76898333,20000,PM10 PART-U,0,0.4212,2.3084,0,0,N,
2022,RN100234681,OC0054A,EAGLE RAILCAR SERVICES-ORANGE TEXAS LLC,EAGLE RAILCAR SERVICES ORANGE TEXAS               ,ORANGE         ,ORANGE,30.06860555,93.76898333,39999,TOTAL PM2.5 PARTICULATE,0,0.052,0.285,0,0,N,
